Customer_ID,Orders,Sales,Profit,Avg_Order_Value,Avg_Rating
C0538,5,116496.0,28773.04,23299.2,3.8
C2875,3,116152.0,30318.590000000004,38717.333333333336,4.0
C3102,3,115584.0,27145.77,38528.0,5.0
C2956,2,115580.0,30675.13,57790.0,4.5
C3431,9,115327.0,32794.82,12814.111111111111,4.333333333333333
C2728,6,115183.0,29120.32,19197.166666666668,4.333333333333333
C2410,4,115130.0,29264.38,28782.5,4.0
C3222,5,115109.0,28555.53,23021.8,3.6
C2476,5,115070.0,29388.22,23014.0,4.2
C0241,5,114916.0,30711.230000000003,22983.2,4.6
C2701,3,114754.0,31564.89,38251.333333333336,4.666666666666667
C2547,3,114680.0,24777.949999999997,38226.666666666664,3.6666666666666665
C2282,3,114571.5,28040.61,38190.5,4.666666666666667
C1966,1,113920.0,26976.74,113920.0,2.0
C1623,4,113910.0,26602.54,28477.5,4.0
C3055,6,113711.5,28491.85,18951.916666666668,4.166666666666667
C0067,7,113572.5,35344.53,16224.642857142857,4.142857142857143
C0922,4,113426.0,26840.66,28356.5,3.75
C2167,1,113392.0,25746.26,113392.0,5.0
C3337,3,113332.0,29859.730000000003,37777.333333333336,4.0
C2916,4,113256.5,32495.07,28314.125,4.25
C2762,4,113122.0,31446.24,28280.5,3.25
C3385,3,112910.0,27770.09,37636.666666666664,4.0
C2009,7,112907.0,27941.350000000002,16129.57142857143,4.428571428571429
C1422,4,112789.0,25041.52,28197.25,4.25
C1938,3,112541.5,24570.21,37513.833333333336,4.0
C2868,2,112332.5,27575.22,56166.25,4.0
C3460,5,112259.0,35026.2,22451.8,4.6
C0955,6,112228.0,32115.53,18704.666666666668,4.666666666666667
C0310,2,112209.0,28405.789999999997,56104.5,4.5
C2449,1,112119.0,29523.87,112119.0,3.0
C1793,4,111939.0,24940.300000000003,27984.75,4.5
C1089,2,111928.0,23174.350000000002,55964.0,4.0
C0771,5,111535.0,27285.85,22307.0,4.0
C0173,4,111502.5,28098.36,27875.625,4.25
C3028,5,111459.0,28159.32,22291.8,4.6
C2681,5,111456.0,30183.16,22291.2,4.4
C0141,5,110935.0,31465.89,22187.0,3.6
C0353,5,110932.5,25624.04,22186.5,3.6
C2607,3,110652.0,23188.920000000002,36884.0,4.666666666666667
C2816,5,110591.0,32536.969999999998,22118.2,4.0
C3171,2,110459.0,26170.440000000002,55229.5,4.0
C2216,6,110277.0,28595.350000000002,18379.5,4.0
C0597,3,110001.5,31072.75,36667.166666666664,5.0
C0986,3,109916.0,29067.300000000003,36638.666666666664,4.333333333333333
C2992,5,109886.0,28567.18,21977.2,4.0
C0813,6,109836.0,32476.34,18306.0,3.3333333333333335
C0820,3,109808.0,32452.67,36602.666666666664,4.333333333333333
C2985,4,109806.0,31916.719999999998,27451.5,3.75
C0704,6,109625.5,36427.770000000004,18270.916666666668,3.8333333333333335
C3342,2,109404.0,30947.29,54702.0,5.0
C2076,6,109394.5,29589.97,18232.416666666668,4.333333333333333
C2745,2,109330.0,25223.32,54665.0,4.5
C0966,1,109288.0,26961.93,109288.0,4.0
C1059,6,109274.0,31422.129999999997,18212.333333333332,4.5
C1659,2,109120.0,28924.25,54560.0,3.5
C1069,3,108942.0,30665.4,36314.0,4.0
C1476,3,108870.0,31474.88,36290.0,4.333333333333333
C1541,3,108500.0,25019.530000000002,36166.666666666664,5.0
C1122,4,108454.0,32052.15,27113.5,4.25
C1455,6,108416.0,30600.29,18069.333333333332,4.333333333333333
C2331,1,108360.0,22516.31,108360.0,5.0
C2091,2,108186.0,23080.49,54093.0,4.0
C2339,1,108167.0,22105.72,108167.0,5.0
C2795,2,107934.0,30350.850000000002,53967.0,4.0
C2895,2,107900.0,29305.329999999998,53950.0,5.0
C1015,3,107891.5,31020.75,35963.833333333336,3.0
C1596,2,107700.0,26897.010000000002,53850.0,3.0
C2075,3,107512.0,25305.07,35837.333333333336,5.0
C0827,2,107472.0,25042.07,53736.0,4.5
C3253,7,107366.0,29830.32,15338.0,3.857142857142857
C2215,4,107147.0,26865.26,26786.75,3.25
C0305,5,107080.5,30521.87,21416.1,4.0
C3168,6,107078.0,28389.03,17846.333333333332,4.0
C0060,2,107074.0,24965.09,53537.0,4.5
C3339,6,106987.5,27285.350000000002,17831.25,3.8333333333333335
C2880,5,106942.5,25758.590000000004,21388.5,3.6
C3316,7,106790.0,26525.02,15255.714285714286,4.0
C1313,3,106741.0,25794.21,35580.333333333336,4.0
C0811,4,106697.5,24798.01,26674.375,4.75
C2757,3,106580.0,27920.36,35526.666666666664,4.0
C2755,5,106537.0,30130.7,21307.4,3.8
C3400,5,106536.0,26145.2,21307.2,3.8
C1056,5,106531.0,27382.52,21306.2,4.2
C2867,4,106508.0,30380.940000000002,26627.0,3.75
C1418,3,106497.0,29662.039999999997,35499.0,4.333333333333333
C0873,5,106433.5,28547.71,21286.7,4.2
C0229,1,106398.0,27766.43,106398.0,4.0
C2200,3,106253.5,25955.04,35417.833333333336,4.0
C2332,2,106090.0,26267.71,53045.0,5.0
C1586,2,106030.0,27279.59,53015.0,4.0
C1182,2,105944.0,26100.63,52972.0,2.0
C1017,4,105912.0,31022.18,26478.0,4.0
C1234,2,105840.0,28854.63,52920.0,3.0
C0268,3,105545.0,22336.68,35181.666666666664,4.333333333333333
C2641,5,105374.0,26193.5,21074.8,4.0
C0307,3,104959.5,26623.82,34986.5,4.0
C0676,2,104937.0,25046.449999999997,52468.5,3.0
C0488,1,104920.0,23686.18,104920.0,5.0
C3430,2,104840.0,26975.39,52420.0,5.0
C1034,6,104812.5,31466.32,17468.75,3.5
C0831,4,104558.5,31868.29,26139.625,4.25
C2752,3,104523.0,26550.97,34841.0,4.666666666666667
C3025,5,104028.0,36747.83,20805.6,4.8
C2851,2,103842.5,29752.21,51921.25,3.5
C0109,4,103340.0,26670.8,25835.0,3.75
C1775,6,103125.0,27885.78,17187.5,4.166666666666667
C1672,1,103037.0,25246.6,103037.0,5.0
C1661,3,102752.0,24460.620000000003,34250.666666666664,4.666666666666667
C1658,3,102711.0,23091.93,34237.0,4.333333333333333
C1451,7,102446.5,27183.019999999997,14635.214285714286,4.285714285714286
C0095,8,102356.5,25131.239999999998,12794.5625,4.0
C0641,6,102239.0,23249.71,17039.833333333332,4.0
C3422,5,102138.5,26185.12,20427.7,4.2
C0610,6,102049.0,32275.36,17008.166666666668,4.5
C1740,3,101948.0,25983.15,33982.666666666664,4.333333333333333
C0161,3,101827.0,26110.21,33942.333333333336,3.3333333333333335
C1171,3,101660.5,23849.43,33886.833333333336,4.333333333333333
C0865,3,101601.5,27648.030000000002,33867.166666666664,3.0
C3402,7,101597.0,29017.73,14513.857142857143,4.0
C0020,3,101501.0,24008.780000000002,33833.666666666664,4.333333333333333
C3116,6,101458.0,25887.09,16909.666666666668,4.0
C3166,6,101233.0,29898.02,16872.166666666668,4.0
C0405,4,100916.0,26678.02,25229.0,4.25
C3319,5,100887.5,27337.579999999998,20177.5,3.4
C1003,3,100512.5,28212.97,33504.166666666664,4.333333333333333
C2941,6,100068.0,26138.199999999997,16678.0,4.5
C0973,5,100006.0,27485.55,20001.2,4.8
C1500,5,99998.0,26535.260000000002,19999.6,4.0
C2093,7,99990.0,29550.73,14284.285714285714,4.428571428571429
C1040,7,99912.5,28414.37,14273.214285714286,4.142857142857143
C2301,8,99778.5,29521.949999999997,12472.3125,4.25
C1266,1,99750.0,21999.83,99750.0,3.0
C2213,5,99685.0,30956.87,19937.0,4.4
C2265,1,99640.0,25554.76,99640.0,4.0
C0975,4,99272.0,21892.87,24818.0,4.25
C2473,6,99228.5,26641.760000000002,16538.083333333332,4.833333333333333
C0356,6,99219.5,31644.420000000002,16536.583333333332,4.333333333333333
C1031,3,99131.0,26510.76,33043.666666666664,4.666666666666667
C0127,3,99126.0,24496.11,33042.0,5.0
C2119,3,99111.0,27216.100000000002,33037.0,4.0
C3484,6,99066.0,29836.01,16511.0,4.333333333333333
C2047,6,98982.0,30444.83,16497.0,4.166666666666667
C2438,4,98954.5,28450.969999999998,24738.625,4.25
C2974,2,98847.0,22162.28,49423.5,5.0
C1519,4,98725.5,29454.96,24681.375,3.5
C2380,5,98719.5,27270.64,19743.9,3.6
C0879,6,98612.5,29377.94,16435.416666666668,3.8333333333333335
C0086,4,98575.0,30285.18,24643.75,5.0
C1805,4,98506.5,28773.44,24626.625,4.0
C3200,7,98463.0,27685.28,14066.142857142857,3.857142857142857
C0595,3,98202.0,22726.53,32734.0,3.3333333333333335
C0537,4,98006.0,23443.680000000004,24501.5,3.75
C0438,2,97970.0,24849.36,48985.0,4.5
C1677,5,97941.0,24671.87,19588.2,4.0
C3035,6,97909.0,26110.81,16318.166666666666,4.166666666666667
C2252,6,97757.5,25576.47,16292.916666666666,4.666666666666667
C3473,4,97677.0,25701.260000000002,24419.25,4.75
C0917,4,97545.5,26455.76,24386.375,4.0
C1209,4,97492.0,23762.35,24373.0,5.0
C0509,5,97303.5,23907.440000000002,19460.7,4.4
C3411,3,97244.0,22301.72,32414.666666666668,4.0
C1011,5,97083.0,26100.75,19416.6,4.4
C2362,2,97045.0,23306.32,48522.5,4.0
C1075,5,96994.5,26272.850000000002,19398.9,4.4
C3133,4,96918.0,28109.78,24229.5,4.25
C2501,2,96896.0,21875.089999999997,48448.0,4.5
C0572,5,96873.5,23413.98,19374.7,4.4
C3370,2,96860.0,21321.78,48430.0,4.0
C0251,6,96705.0,25821.99,16117.5,4.166666666666667
C2840,4,96604.5,25574.22,24151.125,4.5
C1886,3,96426.5,22280.0,32142.166666666668,4.333333333333333
C0687,10,96394.0,31740.71,9639.4,4.2
C0388,1,96186.0,21528.68,96186.0,5.0
C0681,2,95982.0,26836.16,47991.0,4.5
C1293,3,95906.0,23880.059999999998,31968.666666666668,4.0
C2322,1,95836.0,21953.64,95836.0,4.0
C1172,3,95794.5,23441.32,31931.5,4.666666666666667
C0312,2,95310.0,22122.42,47655.0,3.0
C1014,5,95270.0,26403.54,19054.0,4.6
C1830,4,95139.0,30068.98,23784.75,4.25
C1657,1,94886.0,26061.78,94886.0,5.0
C1617,2,94736.0,19337.93,47368.0,5.0
C3236,4,94295.0,21027.64,23573.75,4.25
C3330,9,93835.5,23708.92,10426.166666666666,3.6666666666666665
C1525,7,93683.5,26475.670000000002,13383.357142857143,4.142857142857143
C1475,5,93642.0,28372.42,18728.4,4.2
C0235,7,93433.5,21034.159999999996,13347.642857142857,4.142857142857143
C0717,5,93318.0,27128.06,18663.6,3.6
C0821,5,93212.0,24828.91,18642.4,3.4
C0530,5,93209.0,26368.44,18641.8,4.6
C1029,4,92990.0,27147.809999999998,23247.5,4.5
C3197,7,92759.5,24223.47,13251.357142857143,3.7142857142857144
C0068,2,92656.0,19605.32,46328.0,4.5
C1045,4,92554.0,26192.309999999998,23138.5,3.75
C1576,2,92457.0,22886.34,46228.5,4.0
C0902,3,92423.0,21340.16,30807.666666666668,4.333333333333333
C0896,4,92339.0,21040.670000000002,23084.75,4.5
C2431,7,92312.0,27631.059999999998,13187.42857142857,4.0
C1006,6,92311.5,26405.309999999998,15385.25,3.5
C0313,5,91660.0,21356.34,18332.0,4.4
C1496,7,91649.5,24902.72,13092.785714285714,4.0
C2696,5,91647.0,23508.57,18329.4,4.8
C0635,8,91505.0,27320.52,11438.125,4.25
C1836,8,91498.5,31437.68,11437.3125,3.75
C3000,3,91404.0,29150.83,30468.0,3.6666666666666665
C2774,5,91330.0,21017.25,18266.0,4.4
C1179,5,91154.0,23709.31,18230.8,4.2
C1222,5,91068.5,21010.33,18213.7,4.2
C0505,3,90867.0,20942.69,30289.0,4.0
C1374,4,90827.0,27075.15,22706.75,4.25
C3245,6,90780.0,30803.190000000002,15130.0,4.5
C0910,6,90493.5,25738.04,15082.25,4.5
C0004,4,90462.0,21715.34,22615.5,4.0
C3362,5,90447.0,24912.31,18089.4,3.8
C2824,6,90429.0,27820.260000000002,15071.5,3.8333333333333335
C1719,4,90346.0,22565.789999999997,22586.5,4.25
C3141,4,90154.0,23798.83,22538.5,3.75
C0339,6,90071.5,24126.16,15011.916666666666,4.5
C1070,3,90067.5,25332.14,30022.5,3.6666666666666665
C0596,4,90037.0,25952.659999999996,22509.25,3.75
C0912,3,89926.5,26064.58,29975.5,4.666666666666667
C0298,1,89880.0,25030.42,89880.0,5.0
C2034,5,89856.5,25511.980000000003,17971.3,4.2
C1406,6,89753.0,22578.2,14958.833333333334,4.833333333333333
C1909,3,89663.0,26623.76,29887.666666666668,4.666666666666667
C3241,1,89488.0,24591.05,89488.0,5.0
C2921,3,89360.0,22282.3,29786.666666666668,3.3333333333333335
C2172,5,89325.0,28625.96,17865.0,4.2
C3058,4,89293.0,25275.4,22323.25,4.0
C2521,2,89103.0,25146.370000000003,44551.5,4.5
C2685,3,89039.0,21851.48,29679.666666666668,3.3333333333333335
C0177,3,88971.0,24125.940000000002,29657.0,4.333333333333333
C2251,7,88942.5,30514.92,12706.07142857143,3.7142857142857144
C1584,6,88796.5,28067.91,14799.416666666666,3.8333333333333335
C1187,3,88285.0,19624.85,29428.333333333332,4.0
C2813,7,88093.0,25568.92,12584.714285714286,4.428571428571429
C3462,3,88072.0,24882.04,29357.333333333332,5.0
C1925,3,88040.0,24139.43,29346.666666666668,4.0
C0169,4,87981.0,19791.0,21995.25,3.5
C0070,6,87796.5,29160.91,14632.75,4.333333333333333
C0006,5,87739.0,21858.78,17547.8,3.6
C3354,5,87716.5,25491.27,17543.3,3.8
C2377,5,87623.0,24507.89,17524.6,4.8
C2753,2,87581.0,19609.54,43790.5,2.5
C1474,4,87546.0,22395.83,21886.5,4.25
C0946,5,87504.0,22034.68,17500.8,4.2
C2143,3,87488.5,23938.93,29162.833333333332,4.333333333333333
C0550,4,87256.0,25357.760000000002,21814.0,4.25
C1194,7,86934.5,28111.11,12419.214285714286,4.714285714285714
C0981,3,86661.0,20423.190000000002,28887.0,3.3333333333333335
C2478,3,86578.0,20971.3,28859.333333333332,3.6666666666666665
C0372,4,86550.0,27704.88,21637.5,3.75
C2334,6,86427.5,24376.31,14404.583333333334,4.5
C1158,6,86330.0,22399.33,14388.333333333334,3.3333333333333335
C0459,5,86209.0,22154.739999999998,17241.8,4.0
C1213,1,86207.0,23617.73,86207.0,4.0
C2815,3,86099.5,20213.620000000003,28699.833333333332,4.0
C1258,2,86006.0,24298.53,43003.0,4.0
C0786,4,85965.0,21968.420000000002,21491.25,4.5
C1634,6,85914.5,24650.35,14319.083333333334,3.3333333333333335
C0014,5,85671.5,24125.329999999998,17134.3,4.6
C0789,6,85598.0,23793.81,14266.333333333334,4.166666666666667
C1720,6,85330.0,23126.75,14221.666666666666,4.5
C1828,3,85313.0,24129.67,28437.666666666668,5.0
C1939,6,85307.0,24679.059999999998,14217.833333333334,4.666666666666667
C2000,3,85293.0,25298.68,28431.0,4.666666666666667
C0188,3,85184.0,23828.68,28394.666666666668,3.3333333333333335
C0486,7,85018.5,23305.36,12145.5,4.571428571428571
C0072,5,84623.0,24261.07,16924.6,4.8
C1823,7,84576.0,27260.260000000002,12082.285714285714,3.857142857142857
C3075,5,84518.5,21332.74,16903.7,4.2
C2707,6,84184.0,26705.79,14030.666666666666,4.333333333333333
C2484,4,83887.0,23456.57,20971.75,4.5
C0476,4,83881.0,25978.84,20970.25,4.75
C2401,6,83880.0,22931.92,13980.0,4.666666666666667
C0001,6,83822.0,24966.78,13970.333333333334,4.333333333333333
C0472,3,83653.0,20845.96,27884.333333333332,3.6666666666666665
C0909,2,83450.0,21349.75,41725.0,3.5
C1030,7,83113.5,23885.88,11873.357142857143,3.857142857142857
C1282,3,82921.5,24838.32,27640.5,4.0
C2181,2,82902.0,20609.440000000002,41451.0,3.5
C0237,3,82789.0,24345.55,27596.333333333332,4.0
C1913,4,82577.0,19753.71,20644.25,3.0
C2608,4,82369.0,24673.05,20592.25,3.75
C2307,4,82279.5,24143.16,20569.875,3.5
C0418,5,82277.0,24564.79,16455.4,4.6
C0963,4,82144.5,20914.77,20536.125,4.5
C0434,4,81821.0,23997.5,20455.25,4.25
C0895,3,81752.0,21149.38,27250.666666666668,3.6666666666666665
C1095,1,81729.0,17048.38,81729.0,5.0
C0214,5,81534.0,25710.949999999997,16306.8,4.2
C1975,5,81532.0,22347.73,16306.4,4.4
C0650,6,81391.5,19839.59,13565.25,4.166666666666667
C0054,3,80921.5,18768.71,26973.833333333332,3.3333333333333335
C1200,6,80693.5,25772.13,13448.916666666666,3.6666666666666665
C0903,5,80674.0,21461.36,16134.8,4.4
C0723,6,80637.5,26770.08,13439.583333333334,4.5
C0263,4,80620.0,21484.08,20155.0,3.5
C1111,6,80568.0,29030.22,13428.0,4.666666666666667
C0270,6,80546.0,20519.05,13424.333333333334,4.333333333333333
C0498,3,80377.0,18273.86,26792.333333333332,4.666666666666667
C1844,4,80137.0,21617.89,20034.25,4.75
C0624,2,80070.5,18863.45,40035.25,4.5
C3110,4,80070.0,19522.82,20017.5,4.5
C2393,3,79990.0,21062.9,26663.333333333332,4.0
C0949,3,79781.0,17680.95,26593.666666666668,4.333333333333333
C0407,5,79767.5,21301.16,15953.5,4.0
C3369,4,79619.0,22954.13,19904.75,4.0
C2533,5,79458.5,21255.92,15891.7,3.8
C1221,4,79363.0,19034.25,19840.75,4.0
C3445,3,79345.5,19949.920000000002,26448.5,4.0
C2697,7,79278.0,23238.38,11325.42857142857,3.857142857142857
C3263,4,79215.5,20776.579999999998,19803.875,4.0
C1057,5,79024.0,20507.33,15804.8,4.4
C1330,3,78955.0,21263.96,26318.333333333332,4.666666666666667
C1083,6,78937.5,24742.5,13156.25,4.0
C0847,8,78794.5,25934.38,9849.3125,3.875
C1338,6,78719.0,22406.89,13119.833333333334,3.8333333333333335
C0571,4,78602.0,21448.65,19650.5,4.5
C3039,4,78597.0,21049.670000000002,19649.25,4.5
C0316,5,78531.0,23283.690000000002,15706.2,3.8
C0848,3,78479.0,23607.15,26159.666666666668,3.6666666666666665
C3022,5,78411.5,23369.23,15682.3,4.2
C2390,3,78400.0,22604.989999999998,26133.333333333332,4.333333333333333
C2575,6,78304.0,22921.940000000002,13050.666666666666,3.8333333333333335
C1453,5,78301.0,28142.82,15660.2,4.4
C1806,5,78254.0,25898.510000000002,15650.8,4.8
C2343,6,78225.0,24433.87,13037.5,4.166666666666667
C0181,5,77946.0,26968.910000000003,15589.2,4.6
C0411,6,77873.0,23135.28,12978.833333333334,4.333333333333333
C0447,7,77837.5,21316.93,11119.642857142857,4.142857142857143
C2836,4,77701.0,19219.09,19425.25,4.25
C1193,4,77635.0,21230.489999999998,19408.75,4.75
C1142,6,77604.0,20697.55,12934.0,4.666666666666667
C2869,7,77580.0,24893.03,11082.857142857143,4.0
C0409,6,77578.5,27031.71,12929.75,4.333333333333333
C0672,4,77556.0,21815.95,19389.0,3.5
C1839,3,77421.0,16409.64,25807.0,4.333333333333333
C1301,5,77280.5,18421.850000000002,15456.1,4.8
C0201,3,77225.0,20047.11,25741.666666666668,3.6666666666666665
C2465,5,77078.0,23640.94,15415.6,4.2
C0455,3,77042.0,25356.3,25680.666666666668,4.333333333333333
C1501,6,77030.5,22301.02,12838.416666666666,4.333333333333333
C2734,4,76901.0,21614.89,19225.25,3.25
C3094,3,76617.0,23024.47,25539.0,4.666666666666667
C1403,3,76389.0,20329.17,25463.0,4.333333333333333
C1078,4,76366.5,26222.25,19091.625,4.25
C3111,3,76242.0,21393.71,25414.0,3.6666666666666665
C2424,2,76149.0,18985.58,38074.5,4.5
C0361,4,76094.0,23024.97,19023.5,4.0
C2192,2,76051.5,18249.19,38025.75,3.5
C2461,4,76009.0,22266.670000000002,19002.25,4.25
C3404,8,75828.0,20577.73,9478.5,4.375
C2379,4,75805.0,22423.0,18951.25,4.75
C1637,4,75794.5,21038.6,18948.625,4.5
C1028,5,75677.5,19197.86,15135.5,4.6
C1615,5,75637.0,23108.129999999997,15127.4,4.4
C0510,2,75553.0,17522.65,37776.5,4.0
C0277,3,75545.5,19699.719999999998,25181.833333333332,4.666666666666667
C1522,4,75478.0,20749.58,18869.5,4.5
C0919,2,75333.0,20595.2,37666.5,4.0
C1947,4,75228.0,20247.5,18807.0,3.75
C0309,4,75090.0,20185.41,18772.5,3.25
C1344,4,74852.5,25147.000000000004,18713.125,4.0
C2642,1,74727.0,20861.24,74727.0,5.0
C2193,3,74724.0,21266.19,24908.0,4.0
C0084,3,74688.5,17960.8,24896.166666666668,4.333333333333333
C2459,6,74474.0,18720.47,12412.333333333334,3.6666666666666665
C0762,5,74420.0,24257.92,14884.0,4.0
C0816,5,74368.0,19343.260000000002,14873.6,4.0
C1004,4,74142.0,22953.75,18535.5,4.25
C1766,6,74106.0,18618.489999999998,12351.0,4.166666666666667
C0632,3,74029.5,20284.52,24676.5,3.3333333333333335
C1466,2,73780.0,19086.64,36890.0,4.5
C0420,3,73630.0,20761.7,24543.333333333332,3.3333333333333335
C2371,5,73607.0,18491.11,14721.4,4.8
C0561,3,73335.0,18967.07,24445.0,3.6666666666666665
C3343,4,73329.5,25936.87,18332.375,3.75
C1552,6,73293.5,19987.21,12215.583333333334,3.6666666666666665
C0531,7,73226.5,25030.989999999998,10460.92857142857,3.857142857142857
C0729,5,73212.5,18392.72,14642.5,4.4
C3115,3,73073.0,21543.71,24357.666666666668,5.0
C0090,6,73033.5,21025.99,12172.25,4.666666666666667
C2084,4,73030.0,18282.12,18257.5,3.75
C3202,4,72969.0,19309.11,18242.25,4.5
C3248,3,72920.0,20644.02,24306.666666666668,3.6666666666666665
C1067,3,72876.0,15270.039999999999,24292.0,4.666666666666667
C0950,4,72766.5,19538.45,18191.625,4.25
C1539,4,72660.0,22426.97,18165.0,3.75
C3041,3,72630.0,23944.22,24210.0,4.666666666666667
C0267,2,72492.5,24416.989999999998,36246.25,5.0
C1278,5,72323.0,19368.95,14464.6,4.4
C2411,5,72224.0,20569.97,14444.8,4.2
C1035,4,72222.0,18897.86,18055.5,4.25
C0698,3,72185.0,19958.13,24061.666666666668,4.666666666666667
C0567,11,72054.0,21569.97,6550.363636363636,4.454545454545454
C1711,4,72039.0,18498.27,18009.75,4.25
C1256,4,71947.0,17927.95,17986.75,4.25
C3217,3,71935.5,18889.8,23978.5,4.666666666666667
C0347,5,71876.0,23743.56,14375.2,4.2
C0999,4,71818.0,21606.370000000003,17954.5,4.5
C0863,5,71739.0,20615.27,14347.8,3.6
C3042,3,71710.0,17973.989999999998,23903.333333333332,4.0
C0254,7,71553.5,18228.129999999997,10221.92857142857,4.142857142857143
C1912,5,71487.5,22590.96,14297.5,4.6
C1077,4,71484.5,19936.18,17871.125,4.0
C0661,4,71425.0,17230.260000000002,17856.25,4.5
C2005,5,71340.0,22164.73,14268.0,4.2
C2544,3,71216.0,19088.32,23738.666666666668,5.0
C3294,2,71208.0,17181.91,35604.0,4.0
C1161,5,71078.5,19591.04,14215.7,4.2
C2666,5,70984.5,19270.62,14196.9,4.0
C0016,3,70960.0,16334.8,23653.333333333332,4.0
C1973,2,70890.0,17358.760000000002,35445.0,4.5
C0969,3,70771.0,17279.92,23590.333333333332,4.0
C2356,6,70747.0,22189.43,11791.166666666666,4.333333333333333
C1510,4,70729.0,19467.25,17682.25,4.0
C2793,4,70708.5,22729.100000000002,17677.125,4.5
C2268,3,70425.5,18916.4,23475.166666666668,4.333333333333333
C3091,7,70382.5,23274.059999999998,10054.642857142857,4.285714285714286
C2389,3,70365.0,17120.280000000002,23455.0,4.666666666666667
C1087,7,70349.5,19708.93,10049.92857142857,4.285714285714286
C3081,6,70245.5,20345.71,11707.583333333334,4.833333333333333
C1246,2,70162.0,20038.87,35081.0,4.5
C2350,4,70098.0,19740.940000000002,17524.5,4.5
C3293,5,70030.0,19871.06,14006.0,4.0
C1691,5,69735.0,18220.34,13947.0,4.0
C0952,3,69714.0,19688.079999999998,23238.0,4.666666666666667
C2878,3,69630.0,18313.42,23210.0,4.0
C0534,5,69520.0,17864.32,13904.0,3.4
C1295,3,69337.0,18737.33,23112.333333333332,3.6666666666666665
C0296,6,69122.5,21041.33,11520.416666666666,4.666666666666667
C1608,3,69012.0,20201.93,23004.0,3.6666666666666665
C3409,5,68892.0,20810.73,13778.4,3.8
C3021,5,68637.5,24125.77,13727.5,4.4
C0178,8,68619.0,23751.3,8577.375,4.375
C0144,2,68581.0,15412.12,34290.5,5.0
C2397,4,68395.0,16965.07,17098.75,4.0
C0401,2,68300.0,20893.370000000003,34150.0,2.5
C0940,3,68151.5,14919.76,22717.166666666668,4.666666666666667
C0040,3,68111.0,15595.23,22703.666666666668,4.0
C2564,4,68055.5,16719.6,17013.875,4.75
C1123,4,67750.0,16528.239999999998,16937.5,4.5
C3163,3,67737.0,16827.57,22579.0,4.0
C0346,2,67621.5,16091.92,33810.75,4.0
C0453,4,67570.0,19963.78,16892.5,3.75
C1400,3,67567.0,15587.150000000001,22522.333333333332,3.3333333333333335
C1792,2,67507.0,18614.71,33753.5,4.5
C3313,6,67490.0,20576.8,11248.333333333334,4.0
C2089,3,67438.5,17040.37,22479.5,4.333333333333333
C2950,3,67383.0,16402.58,22461.0,4.333333333333333
C2955,6,67321.5,20723.93,11220.25,4.166666666666667
C1558,3,67244.0,21187.72,22414.666666666668,4.0
C1978,5,67200.0,20155.510000000002,13440.0,4.2
C1592,3,67136.0,15849.61,22378.666666666668,3.6666666666666665
C2079,3,67104.5,17177.61,22368.166666666668,5.0
C1509,4,67050.5,18714.96,16762.625,4.0
C2161,5,67043.0,17269.11,13408.6,4.8
C0341,6,67038.5,19359.65,11173.083333333334,3.5
C1504,7,67000.0,18082.09,9571.42857142857,4.285714285714286
C0041,5,66933.5,22680.75,13386.7,3.6
C0481,3,66924.0,18833.9,22308.0,3.6666666666666665
C0605,6,66914.0,21732.43,11152.333333333334,4.166666666666667
C2847,4,66908.0,21203.32,16727.0,4.75
C1704,6,66904.0,18158.35,11150.666666666666,3.6666666666666665
C3275,2,66812.0,19189.77,33406.0,4.5
C3315,2,66747.0,18667.77,33373.5,5.0
C1773,2,66697.5,19434.25,33348.75,3.0
C2733,4,66622.0,16596.16,16655.5,4.0
C2574,3,66550.0,18671.379999999997,22183.333333333332,4.333333333333333
C2403,3,66522.0,19868.01,22174.0,3.0
C0568,3,66507.0,16937.87,22169.0,4.333333333333333
C0767,2,66490.0,16708.04,33245.0,3.5
C3347,4,66403.5,17074.41,16600.875,3.5
C3201,6,66389.5,18497.0,11064.916666666666,3.8333333333333335
C2073,3,66326.5,15356.5,22108.833333333332,4.666666666666667
C3376,2,66272.0,15988.54,33136.0,4.5
C0852,3,66208.5,22995.43,22069.5,3.6666666666666665
C0271,4,66143.5,15837.080000000002,16535.875,4.75
C3453,4,66077.0,17873.07,16519.25,4.75
C2581,2,65978.0,21553.6,32989.0,4.5
C2095,2,65928.0,18405.65,32964.0,4.0
C3443,5,65867.5,18155.98,13173.5,4.4
C2883,5,65769.0,20119.72,13153.8,4.0
C0047,3,65700.0,16344.59,21900.0,3.0
C1948,3,65518.0,14486.779999999999,21839.333333333332,3.6666666666666665
C3320,4,65513.0,15532.36,16378.25,4.25
C0311,5,65328.5,16309.76,13065.7,4.4
C2358,6,65282.5,19865.86,10880.416666666666,4.666666666666667
C3153,4,65226.5,21621.64,16306.625,4.0
C0665,3,65160.0,16796.09,21720.0,4.666666666666667
C3001,4,65127.0,16776.03,16281.75,4.75
C2778,4,65083.0,16407.27,16270.75,4.25
C3301,3,65047.5,16747.62,21682.5,4.666666666666667
C3003,4,64986.5,20832.87,16246.625,4.5
C2217,6,64928.0,19035.3,10821.333333333334,4.0
C0039,6,64671.0,20493.24,10778.5,4.333333333333333
C2633,2,64599.0,14813.189999999999,32299.5,3.5
C3090,6,64523.5,18666.37,10753.916666666666,4.0
C3160,5,64395.0,15713.77,12879.0,4.2
